# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TLK1	ENSG00000198586	ENST00000359766	nonsense_mediated_decay	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000360843	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000409443	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000413010	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000431350	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000434911	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000453628	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000486857	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLK1	ENSG00000198586	ENST00000521943	protein_coding	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	0	0
TLL2	ENSG00000095587	ENST00000357947	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TLL2	ENSG00000095587	ENST00000469598	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000306829	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000489129	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000494733	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000561197	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000561311	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000561322	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLN2	ENSG00000171914	ENST00000636159	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TLX3	ENSG00000164438	ENST00000296921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TM4SF4	ENSG00000169903	ENST00000305354	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TM4SF4	ENSG00000169903	ENST00000463068	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TM4SF4	ENSG00000169903	ENST00000465758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TM4SF5	ENSG00000142484	ENST00000270560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TM4SF5	ENSG00000142484	ENST00000576530	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TM9SF3	ENSG00000077147	ENST00000371142	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TM9SF3	ENSG00000077147	ENST00000443638	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TM9SF3	ENSG00000077147	ENST00000464654	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000358572	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000508268	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000508652	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000509657	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000511562	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000513134	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMA16	ENSG00000198498	ENST00000513272	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMC1	ENSG00000165091	ENST00000297784	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMC1	ENSG00000165091	ENST00000340019	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMC1	ENSG00000165091	ENST00000492418	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMCO5B	ENSG00000215296	ENST00000526835	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMCO5B	ENSG00000215296	ENST00000528283	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMCO5B	ENSG00000215296	ENST00000529623	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
TMCO5B	ENSG00000215296	ENST00000529696	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMCO5B	ENSG00000215296	ENST00000530020	transcribed_unitary_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMCO5B	ENSG00000215296	ENST00000530871	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
TMED7	ENSG00000134970	ENST00000456936	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMED7	ENSG00000134970	ENST00000503010	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMED7	ENSG00000134970	ENST00000508420	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMED7-TICAM2	ENSG00000251201	ENST00000282382	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMED7-TICAM2	ENSG00000251201	ENST00000333314	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEFF1	ENSG00000241697	ENST00000374879	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
TMEFF2	ENSG00000144339	ENST00000272771	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEFF2	ENSG00000144339	ENST00000392314	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEFF2	ENSG00000144339	ENST00000409056	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000321871	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000393130	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000508711	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
TMEM108	ENSG00000144868	ENST00000510183	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000511555	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000512137	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000512662	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000514529	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000514894	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM108	ENSG00000144868	ENST00000515826	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
TMEM110	ENSG00000213533	ENST00000355083	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM110	ENSG00000213533	ENST00000467979	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM110	ENSG00000213533	ENST00000485356	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM110-MUSTN1	ENSG00000248592	ENST00000504329	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000266534	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000546868	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000546978	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000550495	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000550623	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000551577	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM117	ENSG00000139173	ENST00000553253	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM120B	ENSG00000188735	ENST00000342607	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM120B	ENSG00000188735	ENST00000449592	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM132B	ENSG00000139364	ENST00000299308	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM132B	ENSG00000139364	ENST00000534945	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM132C	ENSG00000181234	ENST00000435159	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM132D	ENSG00000151952	ENST00000389441	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM132D	ENSG00000151952	ENST00000422113	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
TMEM135	ENSG00000166575	ENST00000305494	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM135	ENSG00000166575	ENST00000340353	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM135	ENSG00000166575	ENST00000525018	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM135	ENSG00000166575	ENST00000532959	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000296595	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000503755	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000506536	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000507872	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000509387	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000510089	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000511087	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000511218	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000512429	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000513487	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM161B	ENSG00000164180	ENST00000514135	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM163	ENSG00000152128	ENST00000281924	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM165	ENSG00000134851	ENST00000381334	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM165	ENSG00000134851	ENST00000502797	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM165	ENSG00000134851	ENST00000506198	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM165	ENSG00000134851	ENST00000508404	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM165	ENSG00000134851	ENST00000511710	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000357613	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000561878	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000566980	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000567796	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000568559	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000569276	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM170A	ENSG00000166822	ENST00000569540	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM178B	ENSG00000261115	ENST00000563442	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM178B	ENSG00000261115	ENST00000565468	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM178B	ENSG00000261115	ENST00000610315	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM179	ENSG00000258986	ENST00000415614	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
TMEM192	ENSG00000170088	ENST00000506087	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM2	ENSG00000135048	ENST00000545719	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM232	ENSG00000186952	ENST00000455884	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
TMEM232	ENSG00000186952	ENST00000507188	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM232	ENSG00000186952	ENST00000508571	retained_intron	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	2
TMEM232	ENSG00000186952	ENST00000511883	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM232	ENSG00000186952	ENST00000512003	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
TMEM232	ENSG00000186952	ENST00000515363	processed_transcript	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	2
TMEM232	ENSG00000186952	ENST00000515518	processed_transcript	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
TMEM236	ENSG00000148483	ENST00000377495	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM242	ENSG00000215712	ENST00000400788	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM253	ENSG00000232070	ENST00000418511	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM253	ENSG00000232070	ENST00000553744	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM253	ENSG00000232070	ENST00000554329	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM253	ENSG00000232070	ENST00000554844	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM253	ENSG00000232070	ENST00000555314	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM253	ENSG00000232070	ENST00000556585	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM255B	ENSG00000184497	ENST00000375353	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM255B	ENSG00000184497	ENST00000467169	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM255B	ENSG00000184497	ENST00000498692	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000333175	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000356663	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000586250	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000586285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM259	ENSG00000182087	ENST00000586704	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000589055	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000589831	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000592052	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM259	ENSG00000182087	ENST00000592590	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000592618	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM259	ENSG00000182087	ENST00000593068	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM259	ENSG00000182087	ENST00000607316	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM37	ENSG00000171227	ENST00000409826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM37	ENSG00000171227	ENST00000417645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000319172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000438581	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000461654	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000468676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000482162	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000486159	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000486235	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000490099	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000491685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	ENSG00000176142	ENST00000497993	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000347147	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000381975	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000392432	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000419280	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000429560	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000432352	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000452358	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000467284	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
TMEM44	ENSG00000145014	ENST00000473092	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000477651	retained_intron	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM44	ENSG00000145014	ENST00000494894	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM45A	ENSG00000181458	ENST00000323523	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM45A	ENSG00000181458	ENST00000403410	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM45A	ENSG00000181458	ENST00000449609	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM53	ENSG00000126106	ENST00000372242	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM53	ENSG00000126106	ENST00000372243	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM53	ENSG00000126106	ENST00000372244	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM53	ENSG00000126106	ENST00000495630	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM65	ENSG00000164983	ENST00000297632	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM72-AS1	ENSG00000224812	ENST00000450287	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM74	ENSG00000164841	ENST00000518838	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM81	ENSG00000174529	ENST00000367167	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM86B	ENSG00000180089	ENST00000327042	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM86B	ENSG00000180089	ENST00000585416	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM86B	ENSG00000180089	ENST00000589190	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM9	ENSG00000116857	ENST00000367330	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000367332	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000367333	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM9	ENSG00000116857	ENST00000367334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000414605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000435310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000455367	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000485839	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000495205	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9	ENSG00000116857	ENST00000497582	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM94	ENSG00000177728	ENST00000314256	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000577380	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000579208	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000580416	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000581085	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000581252	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000581519	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000582186	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000582455	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM94	ENSG00000177728	ENST00000585277	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM9B	ENSG00000175348	ENST00000309134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9B	ENSG00000175348	ENST00000525069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9B	ENSG00000175348	ENST00000528117	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9B	ENSG00000175348	ENST00000530136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9B	ENSG00000175348	ENST00000534025	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM9B-AS1	ENSG00000254860	ENST00000525484	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM9B-AS1	ENSG00000254860	ENST00000532599	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM9B-AS1	ENSG00000254860	ENST00000534349	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMLHE	ENSG00000185973	ENST00000474677	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMPRSS11E	ENSG00000087128	ENST00000305363	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMPRSS11E	ENSG00000087128	ENST00000510647	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TMPRSS15	ENSG00000154646	ENST00000284885	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
